Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
425,Jeff Skinner,24,CAR,LW,79,27,0.47,0.33,0.8,0.34,0.35,3.56,41,28,69,30,83,17,70,0,-3,52.5,47.7,4.7,7.1,1.7,8.8,5,0,5,0,skinnje01
426,Jeff Zatkoff,29,LAK,G,13,0,0,0,0,0,0,0,0,0,0,0,15,1,27,1,0,17.3,14.4,0,0,0,0.4,0,,,,zatkoje01
427,Jeremy Smith,27,COL,G,10,0,0,0,0,0,0,0,0,0,0,0,21,2,32,7,0,15.6,19.3,0,0,0,0.8,0,,,,smithje02
428,Jesper Fast,25,NYR,RW,68,7,0.09,0.22,0.31,0.11,0.24,0.82,7,16,23,8,37,1,41,11,6,29,30.5,-1.5,0.4,1.1,1.5,0,,,,fastje01
429,Jesse Puljujärvi,18,EDM,RW,28,2,0.04,0.25,0.29,0.09,0.36,1.46,1,8,9,3,12,1,6,0,5,12.2,9.9,2.3,0.1,0.6,0.7,0,,,,puljuje01
430,Jhonas Enroth,28,TOR,G,6,0,0,0,0,0,0,0,0,0,0,0,7,3,18,1,0,8.7,9.9,0,0,0,0.2,0,,,,enrotjh01
431,Jimmy Hayes,27,BOS,RW,58,2,0.03,0.05,0.09,0.03,0.5,1.28,2,3,5,2,17,0,20,0,-3,18.8,17.8,1.1,-0.7,0.6,-0.1,2,1,1,50,hayesji01
432,Jimmy Howard,32,DET,G,26,0,0,0,0,0,0.08,0,0,0,0,0,42,8,49,7,0,38,41.1,0,0,0,5.1,0,,,,howarja02
433,Jimmy Vesey,23,NYR,LW,80,12,0.2,0.14,0.34,0.15,0.33,1.45,18,12,30,13,45,13,46,1,-13,35.7,44,-8.3,1.7,0.4,2.2,3,1,2,33.3,veseyji02
434,Jiří Hudler,33,DAL,RW,32,4,0.09,0.25,0.34,0.12,0.13,0.84,3,9,12,4,14,1,16,0,-3,10.9,15,-4.1,0.5,0.2,0.7,0,,,,hudleji01
435,Joakim Nordström,24,CAR,LW,82,5,0.09,0.06,0.15,0.06,0.21,1.27,8,5,13,6,19,0,42,11,-12,28.5,32.3,-3.9,-0.8,0.9,0,0,,,,nordsjo02
436,Joe Colborne,27,COL,C,62,3,0.06,0.06,0.13,0.05,0.55,0.77,4,4,8,3,16,5,36,4,-21,14.7,21.5,-6.8,-0.5,0,-0.5,0,,,,colbojo01
437,Joe Pavelski,32,SJS,C,81,26,0.36,0.48,0.84,0.32,0.42,2.88,32,43,75,29,98,32,56,2,11,52,41.2,10.8,6.3,2.4,8.7,3,0,3,0,paveljo01
438,Joe Thornton,37,SJS,C,79,15,0.09,0.54,0.63,0.19,0.65,1.03,8,47,55,17,88,31,49,0,7,49,37.2,11.8,2.2,2.1,4.3,0,,,,thornjo01
439,Joel Armia,23,WPG,RW,57,8,0.18,0.16,0.33,0.14,0.35,1.95,11,10,21,9,29,4,45,13,-8,28,30.4,-2.4,0.8,0.4,1.2,0,,,,armiajo01
440,Joel Edmundson,23,STL,D,69,5,0.04,0.17,0.22,0.07,0.87,1.17,3,13,16,5,45,0,42,8,11,38,42.9,-4.9,0.5,3.7,4.2,0,,,,edmunjo01
441,Joel Eriksson Ek,20,MIN,LW,15,3,0.2,0.27,0.47,0.18,0.27,1,3,4,7,3,7,0,6,0,1,3.5,5.5,-1.9,0.7,0.2,0.8,0,,,,eriksjo02
442,Joel Hanley,25,MTL,D,7,0,0,0,0,0,0.57,0.71,0,0,0,0,1,0,4,0,-3,2.6,2.5,0.1,-0.1,-0.1,-0.2,0,,,,hanlejo01
443,Joel Vermin,24,TBL,RW,18,1,0,0.17,0.17,0.05,0.22,0.67,0,3,3,1,6,0,8,4,2,5.3,6.8,-1.5,-0.2,0.3,0.1,0,,,,vermijo01
444,Joel Ward,36,SJS,RW,78,10,0.13,0.24,0.37,0.13,0.38,1.35,11,21,32,12,44,5,49,8,-2,38.8,37.9,0.8,0.8,1.5,2.2,0,,,,wardjo02
445,Johan Larsson,24,BUF,C,36,5,0.17,0.14,0.31,0.13,0.56,1.36,7,5,12,5,21,1,36,9,-7,18.9,21,-2.1,0.2,0.5,0.7,0,,,,larssjo02
446,John Carlson,27,WSH,D,72,12,0.13,0.39,0.51,0.17,0.14,2.5,10,31,41,14,80,23,68,18,7,46.6,47.5,-0.9,3,3.5,6.5,0,,,,carlsjo01
447,John Gibson,23,ANA,G,52,0,0,0.02,0.02,0.01,0.08,0,0,1,1,0,122,31,109,23,0,91.3,89.1,0,0,0,10.3,0,,,,gibsojo02
448,John Hayden,21,CHI,LW,12,1,0.08,0.25,0.33,0.11,0.33,1.83,1,3,4,1,6,0,3,0,3,5.4,3.3,2.2,0.2,0.3,0.4,0,,,,haydejo01
449,John Klingberg,24,DAL,D,80,17,0.16,0.45,0.61,0.21,0.43,1.55,14,39,53,18,119,38,83,4,2,65.3,68,-2.8,4.6,3.6,8.1,0,,,,klingjo01
450,John Mitchell,32,COL,C,65,3,0.05,0.06,0.11,0.04,0.69,0.88,3,4,7,3,14,1,31,6,-12,17.5,27.6,-10.1,-1.2,0.6,-0.6,0,,,,mitchjo01
451,John Moore,26,NJD,D,63,9,0.19,0.16,0.35,0.15,0.62,1.62,13,11,24,10,45,5,64,16,-7,34.6,44.2,-9.5,2.3,2.5,4.8,0,,,,moorejo01
452,John Quenneville,20,NJD,C,12,1,0.08,0.25,0.33,0.11,0.17,1.75,1,3,4,1,7,4,2,0,1,4.2,4.7,-0.6,0.1,0.3,0.4,1,0,1,0,quennjo02
453,John Tavares,26,NYI,C,77,26,0.36,0.49,0.86,0.34,0.49,3.38,31,42,73,28,96,25,73,6,4,59.7,48.6,11,6.2,1.6,7.8,3,2,1,66.7,tavarjo01
454,John-Michael Liles,36,BOS,D,36,1,0,0.14,0.14,0.04,0.11,1,0,5,5,1,20,7,19,7,1,16.1,13.5,2.5,-0.2,1.5,1.3,0,,,,lilesjo01
455,Johnny Boychuk,33,NYI,D,66,8,0.09,0.26,0.35,0.12,0.29,2.35,7,19,26,9,64,9,61,17,11,43.6,45.8,-2.2,1.6,3.2,4.8,1,0,1,0,boychjo01
456,Johnny Gaudreau,23,CGY,LW,72,21,0.25,0.6,0.85,0.29,0.06,2.53,20,47,67,24,78,29,56,0,-7,48.8,42.8,6.1,4.8,1.3,6.1,3,0,3,0,gaudrjo01
457,Johnny Oduya,35,TOT,D,52,3,0.04,0.13,0.17,0.06,0.35,0.71,2,8,10,3,31,0,57,22,-4,28.9,30.8,-1.9,0,1.4,1.4,0,,,,oduyajo01
458,Jon Gillies,23,CGY,G,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1.6,1.9,0,0,0,0.3,0,,,,gillijo01
459,Jonas Brodin,23,MIN,D,68,8,0.04,0.32,0.37,0.11,0.29,1.25,3,24,27,8,65,15,53,9,5,40.7,34.9,5.8,1.4,2.7,4.1,0,,,,brodijo01
460,Jonas Gustavsson,32,EDM,G,7,0,0,0,0,0,0,0,0,0,0,0,14,3,17,3,0,11.1,9.6,0,0,0,0.2,0,,,,gustajo01
461,Jonathan Bernier,28,ANA,G,39,0,0,0,0,0,0.1,0,0,0,0,0,95,16,83,20,0,66.2,57.6,0,0,0,6,0,,,,bernijo01
462,Jonathan Drouin,21,TBL,LW,73,20,0.29,0.44,0.73,0.27,0.22,2.51,23,35,58,22,79,37,55,0,-13,40.3,39.8,0.5,4.5,1,5.5,5,2,3,40,drouijo01
463,Jonathan Ericsson,32,DET,D,51,3,0.02,0.16,0.18,0.05,1.24,0.84,1,9,10,3,36,0,49,11,-2,28.3,36.9,-8.6,-0.1,2.2,2.1,0,,,,ericsjo01
464,Jonathan Huberdeau,23,FLA,LW,31,10,0.32,0.52,0.84,0.31,0.42,2.77,11,17,28,11,36,11,27,0,-2,20.5,17,3.5,2.4,0.7,3.1,2,1,1,50,huberjo01
465,Jonathan Marchessault,26,FLA,C,75,22,0.4,0.28,0.68,0.29,0.51,2.57,33,23,56,24,69,23,67,0,-21,38.5,45.3,-6.9,5.4,0.8,6.2,1,0,1,0,audymjo01
466,Jonathan Quick,31,LAK,G,17,0,0,0,0,0,0.12,0,0,0,0,0,36,11,35,8,0,27.8,28,0,0,0,2.7,0,,,,quickjo01
467,Jonathan Toews,28,CHI,C,72,21,0.29,0.51,0.81,0.3,0.49,2.76,23,41,64,24,84,23,71,17,7,47,49.6,-2.6,4.7,1.6,6.3,4,2,2,50,toewsjo01
468,Jonathon Merrill,24,NJD,D,51,2,0.02,0.1,0.12,0.04,0.47,0.94,1,5,6,2,26,1,43,8,-9,27.8,29.5,-1.7,-0.4,1.7,1.3,0,,,,merrijo01
469,Jonny Brodzinski,23,LAK,C,6,1,0,0.33,0.33,0.09,0.33,2.83,0,2,2,1,3,0,1,0,2,3.9,2.2,1.7,0,0.2,0.2,0,,,,brodzjo01
470,Joonas Donskoi,24,SJS,RW,61,6,0.1,0.18,0.28,0.1,0.16,1.56,7,12,19,7,28,5,28,0,-5,29,25.2,3.7,0.1,0.8,1,0,,,,donskjo01
471,Joonas Korpisalo,22,CBJ,G,14,0,0,0,0,0,0,0,0,0,0,0,49,5,38,6,0,25.2,25.1,0,0,0,2,0,,,,korpijo01
472,Jordan Eberle,26,EDM,RW,82,19,0.24,0.38,0.62,0.24,0.2,2.54,22,34,56,21,73,23,46,0,3,53.5,47.2,6.4,4.1,1.6,5.7,3,1,2,33.3,eberljo01
473,Jordan Martinook,24,ARI,LW,77,10,0.14,0.18,0.32,0.13,0.52,1.42,12,15,27,11,44,6,68,22,-8,32.9,42.5,-9.6,0.6,1.1,1.7,0,,,,martijo01
474,Jordan Nolan,27,LAK,C,46,3,0.09,0.09,0.17,0.07,0.96,0.85,4,4,8,3,11,0,14,0,-3,13.3,14.7,-1.4,-0.1,0.6,0.5,0,,,,nolanjo01
475,Jordan Oesterle,24,EDM,D,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1.6,0.5,1.1,0,0,-0.1,0,,,,oestejo01
476,Jordan Schmaltz,23,STL,D,9,1,0,0.22,0.22,0.06,0.44,0.56,0,2,2,1,7,2,5,0,0,4.2,4.3,-0.1,0.1,0.3,0.4,0,,,,schmajo01
477,Jordan Schroeder,26,MIN,C,37,5,0.16,0.19,0.35,0.14,0,1,7,8,15,6,15,0,10,0,5,11.9,14.6,-2.7,1.1,0.5,1.6,0,,,,schrojo01
478,Jordan Staal,28,CAR,C,75,16,0.21,0.39,0.6,0.22,0.51,2.19,18,32,50,19,71,21,60,9,-1,51,40.8,10.2,2.8,1.8,4.6,0,,,,staaljo01
479,Jordan Weal,24,PHI,C,23,5,0.35,0.17,0.52,0.24,0.43,2.13,9,4,13,6,17,1,11,0,5,14.2,8,6.3,1.3,0.6,1.9,3,2,1,66.7,wealjo01
480,Jordie Benn,29,TOT,D,71,6,0.06,0.18,0.24,0.08,0.39,0.96,4,14,18,6,41,2,76,33,-4,40.2,43,-2.8,0.7,2.1,2.8,0,,,,bennjo01
481,Jordin Tootoo,33,CHI,RW,50,1,0.04,0.02,0.06,0.03,0.56,0.86,2,1,3,1,5,0,11,0,-6,14,11.8,2.1,-0.4,0.1,-0.3,0,,,,tootojo01
482,Jorge Alves,38,CAR,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,,alvesjo01
483,Jori Lehterä,29,STL,C,64,8,0.11,0.23,0.34,0.12,0.53,1.05,8,16,24,9,50,11,49,4,-6,32.8,31.7,1.2,0.5,0.9,1.4,0,,,,lehtejo01
484,Joseph Blandisi,22,NJD,LW,27,3,0.11,0.22,0.33,0.12,0.96,0.89,3,7,10,4,15,8,17,0,-10,11.1,11.6,-0.6,0.3,0.1,0.4,0,,,,blandjo01
485,Joseph Cramarossa,24,TOT,LW,59,4,0.07,0.1,0.17,0.06,1.02,0.61,4,7,11,4,15,0,18,3,0,14.3,20.8,-6.4,-0.1,0.7,0.6,0,,,,cramajo01
486,Joseph Labate,23,VAN,C,13,0,0,0,0,0,1.62,0.38,0,0,0,0,2,0,4,0,-2,2.1,3.3,-1.2,-0.2,0,-0.2,0,,,,labatjo01
487,Joseph Morrow,24,BOS,D,17,0,0,0.06,0.06,0.02,0.47,1.12,0,1,1,0,4,0,8,0,-4,7.1,8.3,-1.2,-0.2,0.3,0.1,0,,,,morrojo02
488,Josh Anderson,22,CBJ,RW,78,13,0.22,0.15,0.37,0.16,1.14,1.53,19,13,32,14,42,0,31,1,12,35.7,37.7,-2,2.6,1.5,4,0,,,,anderjo05
489,Josh Archibald,24,PIT,RW,10,2,0.3,0,0.3,0.16,0.4,1.1,3,0,3,2,6,0,3,0,3,4.3,4.7,-0.3,0.4,0.2,0.6,0,,,,archijo01
490,Josh Bailey,27,NYI,RW,82,19,0.16,0.52,0.68,0.23,0.15,2.11,14,47,61,20,92,22,69,4,5,56,50.7,5.2,3.6,1.6,5.2,2,0,2,0,bailejo01
491,Josh Gorges,32,BUF,D,66,2,0.02,0.08,0.09,0.03,0.76,0.61,1,5,6,2,30,0,51,18,-3,34.4,39.6,-5.2,-0.7,2.8,2.1,0,,,,gorgejo01
492,Josh Jooris,26,TOT,RW,54,4,0.07,0.15,0.22,0.08,0.3,1.39,4,9,13,5,19,0,36,15,-2,17.6,23.8,-6.2,-0.1,0.7,0.6,0,,,,joorijo01
493,Josh Leivo,23,TOR,LW,13,3,0.15,0.62,0.77,0.25,0.31,2.08,2,9,11,4,11,3,6,0,2,7.9,3.9,4,0.9,0.2,1.1,0,,,,leivojo01
494,Josh Manson,25,ANA,D,82,6,0.06,0.15,0.21,0.07,1,1.07,6,13,19,7,61,1,63,17,14,56.2,43,13.2,0.6,4.7,5.3,0,,,,mansojo01
495,Josh Morrissey,21,WPG,D,82,7,0.07,0.17,0.24,0.09,0.46,1.21,7,15,22,8,80,5,85,14,6,53,51.9,1.1,0.9,2.8,3.7,0,,,,morrijo04
496,Joshua Ho-Sang,21,NYI,RW,21,4,0.19,0.29,0.48,0.18,0.57,1.05,4,7,11,4,20,6,13,0,1,12.1,11,1.1,0.6,0.4,1,1,0,1,0,hosanjo01
497,Jujhar Khaira,22,EDM,LW,10,1,0.1,0,0.1,0.06,0.2,1,1,0,1,1,2,0,1,0,1,4,2.7,1.3,0,0.1,0.1,0,,,,khairju01
498,Julian Melchiori,25,WPG,D,18,1,0,0.11,0.11,0.03,0.44,0.83,0,2,2,1,11,0,12,1,0,11.9,13.3,-1.5,-0.2,0.5,0.3,0,,,,melchju01
499,Julius Honka,21,DAL,D,16,2,0.06,0.25,0.31,0.1,0.25,2.13,1,4,5,2,12,2,15,0,-4,9.2,10.1,-0.9,0.3,0.2,0.5,0,,,,honkaju01
500,Jussi Jokinen,33,FLA,LW,69,11,0.16,0.25,0.41,0.15,0.57,1.71,12,19,31,12,49,15,56,7,-15,32.7,38.5,-5.8,1,1,1.9,2,0,2,0,jokinju01
501,Justin Abdelkader,29,DET,LW,64,8,0.11,0.22,0.33,0.12,0.78,1.63,8,15,23,8,37,15,47,5,-20,30.5,34.3,-3.8,0.1,0.5,0.7,0,,,,abdelju01
502,Justin Bailey,21,BUF,RW,32,2,0.06,0.06,0.13,0.05,0.13,1.13,2,2,4,2,11,0,11,0,0,11,15.5,-4.5,-0.3,0.4,0.1,0,,,,baileju01
503,Justin Braun,29,SJS,D,81,5,0.05,0.11,0.16,0.06,0.35,1.17,4,10,14,5,51,1,71,22,1,46.7,46,0.6,-0.2,3.9,3.7,0,,,,braunju01
504,Justin Dowling,26,DAL,C,9,1,0,0.22,0.22,0.06,0.22,1.22,0,2,2,1,3,1,2,0,0,3.5,3.8,-0.3,0,0.1,0,0,,,,dowliju01
505,Justin Falk,28,BUF,D,52,2,0,0.15,0.15,0.04,0.56,0.63,0,9,9,2,19,0,28,6,-3,25.7,22.9,2.9,0,1.5,1.5,0,,,,falkju01
506,Justin Faulk,24,CAR,D,75,15,0.23,0.27,0.49,0.19,0.43,3,19,22,41,16,77,24,76,5,-18,58.8,56.6,2.2,3.8,2.8,6.6,0,,,,faulkju01
507,Justin Peters,30,ARI,G,3,0,0,0,0,0,0,0,0,0,0,0,6,1,7,2,0,5,5,0,0,0,0.3,0,,,,peterju01
508,Justin Schultz,26,PIT,D,78,17,0.15,0.5,0.65,0.22,0.44,1.97,13,43,56,19,117,34,56,0,27,64.3,52.7,11.5,5,4.2,9.2,0,,,,schulju01
509,Justin Williams,35,WSH,RW,80,19,0.3,0.3,0.6,0.24,0.63,2.09,27,26,53,22,71,20,38,1,14,46.5,37,9.5,4.4,1.8,6.2,1,0,1,0,williju01
510,Juuse Saros,21,NSH,G,21,0,0,0.05,0.05,0.01,0,0,0,1,1,0,63,12,47,7,0,39.4,39,0,0,0,4.4,0,,,,sarosju01
511,Jyrki Jokipakka,25,TOT,D,41,2,0.02,0.12,0.15,0.05,0.29,0.71,1,5,6,2,18,0,22,0,-4,18.2,23.9,-5.7,0,1,1.1,0,,,,jokipjy01
512,Kalle Kossila,23,ANA,LW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,,,,kossika01
513,Kari Lehtonen,33,DAL,G,59,0,0,0.02,0.02,0,0.07,0,0,1,1,0,142,31,150,41,0,107.6,108,0,0,0,7.1,0,,,,lehtoka01
514,Karl Alzner,28,WSH,D,82,4,0.04,0.12,0.16,0.05,0.34,0.99,3,11,14,5,65,0,61,19,23,48.4,51.8,-3.4,-0.3,4.8,4.6,0,,,,alzneka01
515,Karl Stollery,29,NJD,D,11,1,0,0.27,0.27,0.07,1.18,1,0,3,3,1,8,3,10,0,-5,6.5,5.4,1.1,0.1,0.1,0.2,0,,,,stollka01
516,Kasperi Kapanen,20,TOR,RW,8,1,0.13,0,0.13,0.07,0,1.38,1,0,1,1,1,0,4,1,-2,2.7,2.6,0.1,0,0,0,0,,,,kapanka01
517,Keith Kinkaid,27,NJD,G,26,0,0,0.04,0.04,0.01,0,0,0,1,1,0,56,13,65,18,0,44.3,44.4,0,0,0,4.9,0,,,,kinkake01
518,Keith Yandle,30,FLA,D,82,12,0.06,0.44,0.5,0.15,0.48,2.17,6,39,45,14,85,28,77,14,-6,52.1,57.4,-5.3,2.8,4,6.9,0,,,,yandlke01
519,Kenny Agostino,24,STL,LW,7,1,0.14,0.29,0.43,0.15,0.29,2.43,1,2,3,1,4,1,3,0,0,4.6,2.6,2,0.2,0.1,0.3,0,,,,agostke01
520,Kevan Miller,29,BOS,D,58,4,0.05,0.17,0.22,0.08,0.86,0.84,3,11,14,5,35,0,44,10,1,37.9,30.5,7.4,0.5,2.5,3.1,0,,,,milleke03
521,Kevin Bieksa,35,ANA,D,81,5,0.04,0.14,0.17,0.06,0.78,1.16,3,12,15,5,58,5,73,20,0,42.1,53.5,-11.4,0,3.5,3.5,1,0,1,0,biekske01
522,Kevin Connauton,26,ARI,D,24,0,0,0.04,0.04,0.01,1,0.88,0,1,1,0,10,0,14,3,-1,8.9,12,-3.1,-0.3,0.6,0.4,0,,,,connake01
523,Kevin Fiala,20,NSH,LW,54,7,0.2,0.09,0.3,0.14,0.33,2.11,12,5,17,8,23,2,20,0,1,27.8,21.2,6.6,1,0.8,1.8,0,,,,fialake01
524,Kevin Gravel,24,LAK,D,49,2,0.02,0.12,0.14,0.04,0.12,1.06,1,7,8,2,23,2,20,2,3,22.8,17.2,5.6,0,2.3,2.3,0,,,,graveke01
525,Kevin Hayes,24,NYR,RW,76,18,0.22,0.42,0.64,0.24,0.24,1.88,19,35,54,20,73,14,66,19,10,35.1,46.3,-11.2,3.8,1.6,5.3,1,1,0,100,hayeske01
526,Kevin Klein,32,NYR,D,60,5,0.05,0.18,0.23,0.08,0.52,0.9,3,12,15,5,52,1,56,10,5,38.9,42.5,-3.6,0.6,2.2,2.8,0,,,,kleinke01
527,Kevin Labanc,21,SJS,RW,55,7,0.15,0.22,0.36,0.14,0.4,1.27,9,13,22,8,35,4,22,0,9,23.4,23.7,-0.4,1,1.3,2.3,1,1,0,100,labanke01
528,Kevin Porter,30,PIT,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,0.3,0.9,-0.6,-0.1,0,-0.1,0,,,,porteke01
529,Kevin Rooney,23,NJD,C,4,0,0,0,0,0,1,0.5,0,0,0,0,0,0,4,1,-3,0.7,1.6,-0.9,-0.1,-0.1,-0.2,0,,,,rooneke01
530,Kevin Shattenkirk,28,TOT,D,80,19,0.16,0.54,0.7,0.23,0.59,2.01,14,47,61,20,95,39,63,0,-7,50,44.2,5.8,5.6,2.8,8.5,0,,,,shattke01
531,Klas Dahlbeck,25,CAR,D,43,2,0.05,0.09,0.14,0.05,0.7,0.86,2,4,6,2,15,0,29,2,-12,19.1,27.1,-8,0.1,0.5,0.6,0,,,,dahlbkl01
532,Korbinian Holzer,28,ANA,D,32,2,0.06,0.16,0.22,0.08,0.72,0.44,2,5,7,2,15,0,19,4,0,12.3,14.8,-2.4,0.5,1,1.5,0,,,,holzeko01
533,Kris Letang,29,PIT,D,41,11,0.12,0.71,0.83,0.26,0.78,2.98,6,32,38,12,64,20,56,14,2,39.3,31.1,8.2,3,1.5,4.5,4,2,2,50,letankr01
534,Kris Russell,29,EDM,D,68,4,0.01,0.18,0.19,0.06,0.34,1,1,13,14,4,45,1,55,16,5,49.4,49.2,0.2,-0.2,3.3,3.1,0,,,,russekr01
535,Kris Versteeg,30,CGY,RW,69,14,0.22,0.32,0.54,0.2,0.67,1.97,17,24,41,16,50,21,32,0,-3,24.1,30.7,-6.6,2.8,1.1,3.9,5,4,1,80,verstkr01
536,Kristers Gudlevskis,24,TBL,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,0,0,,,,gudlekr01
537,Kurtis Gabriel,23,MIN,RW,13,0,0,0.08,0.08,0.02,2.23,0.23,0,1,1,0,2,0,2,0,0,2,2.3,-0.3,-0.1,0.1,0,0,,,,gabriku01
538,Kyle Brodziak,32,STL,C,69,6,0.12,0.1,0.22,0.09,0.39,0.8,9,8,17,7,27,0,39,14,2,18.5,22.3,-3.7,0.4,1,1.4,0,,,,brodzky01
539,Kyle Clifford,26,LAK,LW,73,5,0.08,0.08,0.16,0.07,1.26,1.67,7,7,14,6,16,0,18,0,-2,24.7,22,2.7,-0.2,1.1,0.9,0,,,,cliffky01
540,Kyle Connor,20,WPG,LW,20,2,0.1,0.15,0.25,0.09,0.2,1.2,2,3,5,2,8,2,13,0,-7,5.8,8.9,-3.2,0.1,-0.1,0,0,,,,connoky01
541,Kyle Okposo,28,BUF,RW,65,17,0.29,0.4,0.69,0.27,0.37,2.4,21,28,49,19,75,38,46,2,-7,38.1,39.1,-1,3.7,1.3,5,5,0,5,0,okposky01
542,Kyle Palmieri,25,NJD,RW,80,22,0.33,0.34,0.66,0.27,0.58,2.4,29,30,59,24,78,28,57,9,2,38.7,42.6,-3.9,5,2.1,7.1,0,,,,palmiky01
543,Kyle Quincey,31,TOT,D,73,6,0.08,0.12,0.21,0.08,0.7,1.08,6,10,16,6,46,0,59,17,4,42.3,48.3,-6,0.7,3.5,4.2,0,,,,quincky01
544,Kyle Rau,24,FLA,C,24,1,0.08,0.04,0.13,0.06,0.17,0.88,2,1,3,1,5,0,8,0,-3,6.6,8.6,-2,-0.1,0.2,0.1,0,,,,rauky01
545,Kyle Turris,27,OTT,C,78,22,0.35,0.36,0.71,0.29,0.6,2.37,30,31,61,25,80,29,61,7,-3,43,50,-7,4.9,1.7,6.5,10,4,6,40,turriky01
546,Lance Bouma,26,CGY,C,61,3,0.05,0.07,0.11,0.04,0.57,0.87,3,4,7,3,18,0,36,15,-2,16.4,19.2,-2.8,-0.9,0.8,-0.1,0,,,,boumala01
547,Lars Eller,27,WSH,C,81,10,0.15,0.16,0.31,0.12,0.44,1.42,13,14,27,11,44,2,42,15,15,37.2,32.1,5.1,0.9,1.7,2.6,0,,,,ellerla01
548,Laurent Brossoit,23,EDM,G,8,0,0,0,0,0,0,0,0,0,0,0,23,5,11,1,0,12.7,11.6,0,0,0,1.2,0,,,,brossla01
549,Laurent Dauphin,21,ARI,C,24,1,0.08,0.04,0.13,0.06,0.5,1.33,2,1,3,1,5,0,10,3,-2,4,7.6,-3.6,-0.2,0.2,0,0,,,,dauphla01
550,Lauri Korpikoski,30,TOT,LW,69,8,0.12,0.17,0.29,0.11,0.14,1.57,9,13,22,8,32,1,39,13,5,26.8,31.7,-4.9,0.7,1,1.8,0,,,,korpila01
551,Lawson Crouse,19,ARI,LW,72,5,0.07,0.1,0.17,0.06,0.67,1.17,6,8,14,5,18,0,57,19,-20,22.4,32.3,-9.8,-0.5,0.2,-0.3,0,,,,crousla01
552,Lee Stempniak,33,CAR,RW,82,15,0.2,0.29,0.49,0.18,0.39,1.6,18,26,44,17,70,16,53,1,2,44.7,44.7,0,2.5,1.8,4.3,3,3,0,100,stemple01
553,Leo Komarov,30,TOR,C,82,13,0.17,0.22,0.39,0.15,0.38,1.39,15,20,35,14,84,26,69,18,6,42.9,43.9,-1,1.2,1.6,2.8,0,,,,komarle01
554,Leon Draisaitl,21,EDM,C,82,29,0.35,0.59,0.94,0.35,0.24,2.1,32,53,85,32,110,40,70,6,7,63.5,52.4,11.1,7.6,2,9.6,6,3,3,50,draisle01
555,Liam O'Brien,22,WSH,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.6,0,0,0,0,,,,obrieli01
556,Linden Vey,25,CGY,RW,4,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2,0,-2,1.3,1.2,0.1,-0.1,0,-0.2,0,,,,veyli01
557,Linus Ullmark,23,BUF,G,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1.6,2.1,0,0,0,0.2,0,,,,ullmali01
558,Logan Couture,27,SJS,C,73,21,0.34,0.37,0.71,0.28,0.16,2.38,28,30,58,23,74,25,45,8,11,38.3,35,3.4,4.8,2.1,6.9,2,2,0,100,coutulo01
559,Logan Shaw,25,ANA,RW,55,4,0.05,0.13,0.18,0.06,0.18,1.07,3,8,11,4,18,0,19,5,3,12,14.5,-2.5,0,0.8,0.7,0,,,,shawlo01
560,Loui Eriksson,31,VAN,LW,65,10,0.17,0.2,0.37,0.15,0.12,2.03,12,14,26,10,46,13,52,10,-9,35.5,38.9,-3.4,0.5,1.2,1.8,3,0,3,0,erikslo01
561,Louis Domingue,24,ARI,G,31,0,0,0,0,0,0,0,0,0,0,0,62,10,81,23,0,39.2,51.9,0,0,0,4.6,0,,,,dominlo01
562,Luca Sbisa,27,VAN,D,82,4,0.02,0.13,0.16,0.05,0.49,0.91,2,12,14,4,46,1,72,26,-1,43.3,55.4,-12.1,-0.3,4,3.7,0,,,,sbisalu01
563,Lucas Wallmark,21,CAR,C,8,1,0,0.25,0.25,0.07,0.25,1.38,0,2,2,1,3,0,2,0,1,3.8,2.8,1,0,0.2,0.1,0,,,,wallmlu01
564,Lukáš Sedlák,23,CBJ,LW,62,6,0.11,0.1,0.21,0.09,0.4,0.92,8,7,15,6,27,0,21,3,10,22.4,21.4,1,0.6,1,1.6,0,,,,sedlalu01
565,Luke Gazdic,27,NJD,LW,11,0,0,0,0,0,1.09,0.27,0,0,0,0,0,0,2,0,-2,1.8,3.3,-1.5,-0.2,0,-0.2,0,,,,gazdilu01
566,Luke Glendening,27,DET,C,74,5,0.04,0.15,0.19,0.06,0.35,1.03,3,12,15,5,19,1,47,19,-10,24.4,28.5,-4.1,-0.8,0.8,0,0,,,,glendlu01
