Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
429,Jackson Cates,24,PHI,C,11,1,0.09,0,0.09,0.05,0,0.73,1,0,1,1,3,0,7,2,-2,3,4.8,-1.8,-0.1,0.1,0,0,,,,catesja01
430,Jacob Bernard-Docker,21,OTT,D,8,0,0,0.13,0.13,0.03,0.5,0.75,0,1,1,0,6,0,5,0,1,3.8,5.5,-1.7,0,0.4,0.3,0,,,,bernaja01
431,Jacob Bryson,24,BUF,D,73,3,0.01,0.12,0.14,0.04,0.16,0.59,1,9,10,3,60,10,68,9,-9,44,50,-6,-0.6,2.5,2,0,,,,brysoja01
432,Jacob Larsson,24,ANA,D,6,0,0,0.17,0.17,0.05,0.33,0.83,0,1,1,0,2,0,5,0,-3,3.3,3.9,-0.6,0,0,0,0,,,,larssja01
433,Jacob MacDonald,28,COL,D,8,0,0,0,0,0,0.25,2.13,0,0,0,0,2,0,3,0,-1,4.7,2.6,2.1,-0.1,0.1,0,0,,,,macdoja02
434,Jacob Markström,32,CGY,G,63,1,0,0.05,0.05,0.01,0.16,0,0,3,3,1,213,43,137,29,0,147.8,118.3,,0,0,12.4,0,,,,marksja02
435,Jacob Middleton,26,TOT,D,66,5,0.06,0.15,0.21,0.07,1.24,1.11,4,10,14,5,55,2,52,9,10,46.3,46,0.3,0.2,3.6,3.8,0,,,,middlja01
436,Jacob Moverare,23,LAK,D,19,1,0,0.11,0.11,0.03,0.11,0.79,0,2,2,1,11,1,11,4,3,11.5,10.8,0.7,-0.2,0.9,0.7,0,,,,moverja01
437,Jacob Perreault,19,ANA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.3,0.3,0,0,0,-0.1,0,,,,perreja01
438,Jacob Peterson,22,DAL,C,65,8,0.18,0.08,0.26,0.12,0.18,1.31,12,5,17,8,25,2,24,0,-1,29,27.3,1.8,0.8,1,1.7,2,1,1,50,peterja01
439,Jacob Trouba,27,NYR,D,81,13,0.14,0.35,0.48,0.17,1.09,2.52,11,27,38,13,88,7,77,21,25,63,68.2,-5.2,2.6,6.4,8.9,0,,,,troubja01
440,Jaden Schwartz,29,SEA,C,37,8,0.22,0.41,0.62,0.22,0.38,2.73,8,14,22,8,37,8,43,1,-13,25.5,22.8,2.8,1.1,0.5,1.5,0,,,,schwaja01
441,Jake Allen,31,MTL,G,35,0,0,0,0,0,0.06,0,0,0,0,0,81,13,107,26,0,58.5,76.7,,0,0,6,0,,,,allenja01
442,Jake Bean,23,CBJ,D,67,9,0.1,0.27,0.37,0.13,0.39,1.34,7,17,24,8,65,6,74,10,-5,47.8,65,-17.2,1.4,2.2,3.6,0,,,,beanja01
443,Jake Christiansen,22,CBJ,D,8,1,0.13,0,0.13,0.07,0,0.5,1,0,1,1,3,0,2,0,1,1.8,3.7,-1.9,0.1,0.2,0.3,0,,,,chrisja01
444,Jake DeBrusk,25,BOS,LW,77,18,0.32,0.22,0.55,0.23,0.13,2.39,24,16,40,17,56,7,45,2,6,53.5,34.8,18.7,3.2,1.7,4.9,3,1,2,33.3,debruja01
445,Jake Evans,25,MTL,C/RW,72,11,0.18,0.22,0.4,0.16,0.31,1.72,13,15,28,11,45,0,76,26,-5,40.6,44.8,-4.2,0.9,1.2,2.1,0,,,,evansja02
446,Jake Guentzel,27,PIT,C,76,33,0.53,0.58,1.11,0.44,0.58,3.47,39,42,81,33,126,43,70,0,13,70.4,58.9,11.5,7.6,2.2,9.7,9,1,8,11.1,guentja01
447,Jake Leschyshyn,22,VEG,C,41,2,0.05,0.1,0.15,0.05,0.2,0.85,2,4,6,2,14,0,23,7,-2,15.4,23.3,-7.9,-0.5,0.4,-0.1,0,,,,leschja01
448,Jake McCabe,28,CHI,D,75,7,0.05,0.24,0.29,0.09,0.44,1.07,4,17,21,7,50,0,105,28,-27,44,58.6,-14.5,0.6,2,2.6,1,0,1,0,mccabja01
449,Jake Muzzin,32,TOR,D,47,5,0.06,0.23,0.3,0.1,0.34,1.6,3,10,13,4,41,0,62,15,-6,38.3,36.9,1.4,0.4,1.1,1.6,0,,,,muzzija01
450,Jake Neighbours,19,STL,LW,9,1,0.11,0.11,0.22,0.09,0.22,0.89,1,1,2,1,3,0,5,0,-2,2.2,3.8,-1.6,0.1,0,0.1,0,,,,neighja01
451,Jake Oettinger,23,DAL,G,48,1,0,0.04,0.04,0.01,0,0,0,2,2,1,135,29,114,20,0,99.5,91.3,,0,0,8.4,0,,,,oettija01
452,Jake Walman,25,TOT,D,51,3,0.06,0.14,0.2,0.07,0.2,1.71,3,7,10,4,22,0,27,2,-3,27.9,26.3,1.6,0.4,1.2,1.5,0,,,,walmaja01
453,Jakob Chychrun,23,ARI,D,47,8,0.15,0.3,0.45,0.16,1,3,7,13,20,7,39,3,67,11,-20,29.8,38.3,-8.4,1.4,1.1,2.4,1,1,0,100,chychja01
454,Jakob Silfverberg,31,ANA,LW,53,7,0.09,0.3,0.4,0.13,0.57,2.26,5,15,20,7,45,17,43,12,-3,24.2,30,-5.8,0,1.1,1.1,0,,,,silfvja01
455,Jakub Galvas,22,CHI,D,6,0,0,0,0,0,0,1.33,0,0,0,0,3,0,5,2,0,4.3,5.2,-0.9,-0.1,0.3,0.1,0,,,,galvaja01
456,Jakub Voráček,32,CBJ,RW,79,18,0.08,0.71,0.78,0.23,0.56,1.86,6,53,59,18,88,33,68,0,-13,41.4,55,-13.6,2.7,1,3.7,6,3,3,50,voracja01
457,Jakub Vrána,25,DET,LW,26,9,0.5,0.23,0.73,0.33,0.62,2.5,13,6,19,9,21,7,22,0,-8,12.7,17,-4.3,2,0.2,2.2,1,0,1,0,vranaja01
458,Jakub Zbořil,24,BOS,D,10,1,0,0.3,0.3,0.08,0.4,1.3,0,3,3,1,7,0,6,0,1,8.1,5,3.1,0.1,0.4,0.5,0,,,,zborija01
459,Jalen Chatfield,25,CAR,D,16,1,0,0.19,0.19,0.05,0.5,1.56,0,3,3,1,7,0,6,0,1,10.4,6.8,3.6,0,0.6,0.6,0,,,,chatfja01
460,James Neal,34,STL,LW,19,2,0.11,0.11,0.21,0.08,0,1.63,2,2,4,2,9,5,5,0,-1,6.9,5.8,1.1,-0.1,0.2,0.1,0,,,,nealja01
461,James Reimer,33,SJS,G,48,0,0,0,0,0,0,0,0,0,0,0,117,21,129,13,0,82.3,100.2,,0,0,8.6,0,,,,reimeja01
462,James van Riemsdyk,32,PHI,LW,82,17,0.29,0.17,0.46,0.21,0.3,2.27,23,13,36,16,59,16,76,0,-33,46.7,48.5,-1.9,2.4,0.5,2.9,1,0,1,0,vanrija01
463,Jamie Benn,32,DAL,LW,82,17,0.22,0.34,0.56,0.21,1.07,2.22,17,27,44,17,67,17,73,10,-13,45.2,49.5,-4.3,2.3,1.4,3.7,0,,,,bennja01
464,Jamie Drysdale,19,ANA,D,81,10,0.05,0.35,0.4,0.12,0.2,1.69,4,27,31,10,76,17,85,0,-26,56.8,66.8,-10,1.5,2.1,3.6,0,,,,drysdja01
465,Jamie Oleksiak,29,SEA,D,72,5,0.01,0.22,0.24,0.07,0.75,1.32,1,15,16,5,60,1,77,17,-1,51.1,50,1.1,0,3.2,3.2,0,,,,oleksja01
466,Jan Jeník,21,ARI,RW,13,1,0.15,0.08,0.23,0.1,0.85,1.69,2,1,3,1,4,0,10,0,-6,5.9,6.2,-0.3,0.1,-0.1,0,0,,,,jenikja01
467,Jan Rutta,31,TBL,D,76,6,0.04,0.2,0.24,0.07,0.62,1.13,3,14,17,5,69,0,52,8,25,51.6,43.9,7.6,0.5,4.3,4.8,0,,,,ruttaja02
468,Jani Hakanpää,29,DAL,D,80,4,0.05,0.1,0.15,0.05,0.54,0.85,4,8,12,4,48,0,73,26,1,35.4,43.2,-7.8,-0.1,3.5,3.5,0,,,,hakanja01
469,Janne Kuokkanen,23,NJD,C/LW,57,6,0.11,0.19,0.3,0.11,0.18,1.12,6,10,16,6,29,1,42,4,-10,25.3,32.3,-7,0.1,0.5,0.6,0,,,,kuokkja01
470,Jansen Harkins,24,WPG,C,77,5,0.09,0.08,0.17,0.07,0.19,0.87,7,6,13,5,18,1,25,0,-8,21.4,25.3,-3.9,-0.1,0.5,0.4,0,,,,harkija01
471,Jared McCann,25,SEA,C,74,21,0.36,0.31,0.68,0.28,0.45,2.69,26,22,48,20,62,20,70,2,-26,40.6,37.6,3,4,0.7,4.8,2,0,2,0,mccanja01
472,Jared Spurgeon,32,MIN,D,65,14,0.15,0.46,0.62,0.21,0.15,1.78,10,29,39,13,103,31,61,21,32,49.9,38.7,11.1,3.2,4,7.2,0,,,,spurgja01
473,Jaret Anderson-Dolan,22,LAK,C,7,0,0,0,0,0,0.57,0.71,0,0,0,0,0,0,3,0,-3,2.4,2.3,0.1,-0.3,0,-0.3,0,,,,anderja01
474,Jaroslav Halák,36,VAN,G,17,0,0,0,0,0,0.12,0,0,0,0,0,33,8,39,11,0,24.9,30.4,,0,0,2,0,,,,halakja01
475,Jarred Tinordi,29,NYR,D,7,1,0.14,0,0.14,0.08,1,0.71,1,0,1,1,1,0,6,0,-5,3.2,3.7,-0.6,0.1,-0.1,-0.1,0,,,,tinorja01
476,Jason Dickinson,26,VAN,C,62,4,0.08,0.1,0.18,0.07,0.31,1.06,5,6,11,4,21,0,39,17,-1,26.3,30.8,-4.4,-0.7,0.9,0.2,0,,,,dickija01
477,Jason Robertson,22,DAL,LW,74,32,0.55,0.51,1.07,0.43,0.3,2.97,40,36,76,32,114,36,62,0,16,65.2,45.1,20.1,7.7,2.4,10.1,6,2,4,33.3,roberja01
478,Jason Spezza,38,TOR,C,71,10,0.17,0.18,0.35,0.14,0.37,1.37,12,12,24,10,37,14,28,2,-3,31.9,25.8,6.1,1.4,0.6,2,3,2,1,66.7,spezzja01
479,Jason Zucker,30,PIT,LW,41,7,0.2,0.22,0.41,0.16,0.37,2.49,8,9,17,7,32,7,27,0,-2,25.6,21.1,4.6,0.7,0.6,1.3,0,,,,zuckeja01
480,Jasper Weatherby,24,SJS,C,50,4,0.1,0.12,0.22,0.09,0.36,0.9,5,6,11,4,21,8,27,0,-14,14.7,20.4,-5.7,0,0.4,0.3,0,,,,weathja01
481,Jay Beagle,36,ARI,RW/C,33,1,0.03,0.03,0.06,0.02,0.82,0.73,1,1,2,1,5,0,41,16,-20,9.9,19.4,-9.5,-1,-0.2,-1.2,0,,,,beaglja01
482,Jaycob Megna,29,SJS,D,44,3,0.05,0.14,0.18,0.06,0.36,0.91,2,6,8,3,28,0,34,5,-1,29.2,29.1,0.1,-0.1,2.3,2.2,0,,,,megnaja02
483,Jayden Halbgewachs,24,SJS,F,3,0,0,0.33,0.33,0.09,1.33,2.33,0,1,1,0,3,0,2,0,1,2.2,1.5,0.7,0,0.1,0.1,0,,,,halbgja01
484,Jayson Megna,31,COL,C,20,1,0,0.15,0.15,0.04,0.2,0.95,0,3,3,1,5,0,8,1,-2,7.1,6.8,0.4,-0.3,0.1,-0.2,0,,,,megnaja01
485,Jean-François Bérubé,30,CBJ,G,6,0,0,0.17,0.17,0.05,0,0,0,1,1,0,21,1,21,1,0,10.8,16.5,,0,0,1,0,,,,berubje02
486,Jean-Gabriel Pageau,29,NYI,C,77,16,0.23,0.27,0.51,0.2,0.39,1.64,17,20,37,15,69,21,63,14,0,42.9,46.8,-3.8,1.8,1.9,3.7,1,0,1,0,pageaje01
487,Jeff Carter,37,PIT,C,76,17,0.25,0.34,0.59,0.22,0.5,2.63,18,25,43,17,70,14,72,8,-8,44.3,46.7,-2.4,2.4,1.2,3.6,3,2,1,66.7,carteje01
488,Jeff Malott,25,WPG,F,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.4,-0.4,0,0,0,0,,,,malotje01
489,Jeff Petry,34,MTL,D,68,9,0.09,0.31,0.4,0.13,0.53,1.82,6,20,26,9,70,6,96,21,-11,53.5,56,-2.5,1.4,2.2,3.6,0,,,,petryje01
490,Jeff Skinner,29,BUF,LW/C,80,26,0.41,0.38,0.79,0.33,0.53,3.28,32,29,61,25,94,24,84,0,-14,59.2,54.8,4.4,5.6,1.3,6.9,0,,,,skinnje01
491,Jeffrey Viel,25,SJS,F,34,2,0.09,0.06,0.15,0.06,3.35,0.88,3,2,5,2,6,0,8,0,-2,10.4,11.4,-0.9,-0.1,0.4,0.3,0,,,,vielje01
492,Jeremy Davies,25,NSH,D,6,1,0,0.33,0.33,0.09,0.33,0.83,0,2,2,1,2,0,7,0,-5,2.7,3.2,-0.5,0.1,-0.2,-0.1,0,,,,davieje01
493,Jeremy Lauzon,24,TOT,D,66,2,0.03,0.08,0.11,0.04,1.23,1.14,2,5,7,2,42,1,72,25,-6,36.5,41.9,-5.3,-0.6,2.2,1.6,0,,,,lauzoje01
494,Jeremy Swayman,23,BOS,G,41,0,0,0,0,0,0.15,0,0,0,0,0,113,23,96,24,0,93.8,65.4,,0,0,6.9,0,,,,swaymje01
495,Jesper Boqvist,23,NJD,C,56,9,0.18,0.23,0.41,0.16,0.18,1.32,10,12,22,9,30,2,38,1,-9,27.9,29.7,-1.9,1.1,0.5,1.7,0,,,,boqvije01
496,Jesper Bratt,23,NJD,W,76,27,0.34,0.62,0.96,0.35,0.21,2.59,25,45,70,26,94,26,69,1,0,60.3,43.4,16.8,5.9,1.5,7.4,8,4,4,50,brattje01
497,Jesper Fast,30,CAR,RW,82,13,0.17,0.24,0.41,0.16,0.05,1.18,14,19,33,13,63,2,43,6,24,47.7,37.6,10.1,1.2,2.3,3.5,0,,,,fastje01
498,Jesper Frödén,27,BOS,F,7,1,0.14,0,0.14,0.08,0.29,1.43,1,0,1,1,4,0,0,0,4,3.5,2.3,1.3,-0.1,0.3,0.2,0,,,,frodeje01
499,Jesperi Kotkaniemi,21,CAR,C,66,11,0.18,0.26,0.44,0.17,0.56,1.23,12,16,28,11,42,9,30,0,3,32.4,28,4.4,1.7,1,2.7,0,,,,kotkaje01
500,Jesse Puljujärvi,23,EDM,RW,65,13,0.22,0.34,0.55,0.21,0.31,2.46,14,21,35,13,74,19,33,0,22,54.6,42.7,11.9,1.9,1.9,3.7,0,,,,puljuje01
501,Jesse Ylönen,22,MTL,RW,14,2,0.14,0.21,0.36,0.14,0.14,1.14,2,3,5,2,10,0,8,0,2,6.1,7.1,-1,0.2,0.3,0.5,0,,,,yloneje01
502,Jimmy Vesey,28,NJD,LW,68,6,0.12,0.1,0.22,0.09,0.18,1.62,8,7,15,6,24,1,61,14,-24,31.7,34.6,-2.9,-0.5,0.2,-0.3,0,,,,veseyji02
503,Joe Pavelski,37,DAL,C,82,29,0.33,0.66,0.99,0.35,0.17,2.63,26,51,77,28,115,37,72,5,11,65.8,48.3,17.5,6.1,2.5,8.6,6,3,3,50,paveljo01
504,Joe Snively,26,WSH,F,12,3,0.33,0.25,0.58,0.25,0.17,1.75,4,3,7,3,10,1,6,0,3,4.5,5.7,-1.3,0.7,0.3,1,0,,,,snivejo01
505,Joe Thornton,42,FLA,C,34,4,0.15,0.15,0.29,0.12,0.29,0.76,5,5,10,4,16,4,22,0,-10,16.8,15.7,1.1,0.4,-0.1,0.3,0,,,,thornjo01
506,Joe Veleno,22,DET,C,66,6,0.12,0.11,0.23,0.09,0.33,1.11,8,7,15,6,25,2,40,3,-14,24.2,36.9,-12.7,-0.2,0.5,0.3,0,,,,velenjo01
507,Joel Armia,28,MTL,RW,60,5,0.1,0.13,0.23,0.09,0.23,1.72,6,8,14,5,26,4,55,18,-15,28.4,30.2,-1.9,-0.4,0.4,0.1,2,0,2,0,armiajo01
508,Joel Edmundson,28,MTL,D,24,2,0.13,0.13,0.25,0.1,1.46,1.33,3,3,6,2,23,0,33,9,-1,16.4,23.4,-7.1,0.3,0.9,1.2,0,,,,edmunjo01
509,Joel Eriksson Ek,25,MIN,C,77,20,0.34,0.3,0.64,0.26,0.36,2.9,25,22,47,20,97,35,74,28,16,47.7,34.7,12.9,3.3,1.5,4.8,0,,,,eriksjo02
510,Joel Farabee,21,PHI,LW,63,14,0.27,0.27,0.54,0.22,0.79,1.89,16,16,32,13,55,9,65,8,-11,35.5,38.6,-3.1,1.9,1,2.9,1,0,1,0,farabjo01
511,Joel Hanley,30,DAL,D,44,2,0.05,0.09,0.14,0.05,0.09,0.41,2,4,6,2,14,0,28,1,-13,19.9,18.2,1.7,0.1,0.4,0.6,0,,,,hanlejo01
512,Joel Hofer,21,STL,G,2,0,0,0.5,0.5,0.14,0,0,0,1,1,0,7,1,6,2,0,3.7,1.8,,0,0,0.1,0,,,,hoferjo01
513,Joel Kiviranta,25,DAL,F,56,2,0.02,0.11,0.13,0.04,0.18,1.05,1,6,7,2,15,0,22,1,-6,21.5,18.9,2.6,-0.7,0.5,-0.2,0,,,,kivirjo01
514,Joey Anderson,23,TOR,RW,5,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,3.3,1.7,1.6,-0.1,0,-0.1,0,,,,anderjo08
515,Joey Daccord,25,SEA,G,5,0,0,0,0,0,0,0,0,0,0,0,7,2,21,3,0,8.6,10.6,,0,0,0,0,,,,daccojo01
516,Joey Keane,22,CAR,D,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.4,0.6,-0.3,0,0,0,0,,,,keanejo01
517,Johan Larsson,29,TOT,LW/C,43,8,0.16,0.33,0.49,0.18,0.74,1.02,7,14,21,8,33,5,43,11,-4,23.3,19.6,3.7,0.8,0.6,1.4,0,,,,larssjo02
518,John Carlson,32,WSH,D,78,24,0.22,0.69,0.91,0.31,0.26,2.5,16,51,67,23,128,39,92,16,13,59.9,58.1,1.9,6.4,4.6,11,3,1,2,33.3,carlsjo01
519,John Gibson,28,ANA,G,56,0,0,0.02,0.02,0,0.21,0,0,1,1,0,145,36,172,27,0,105.1,122.1,,0,0,9.3,0,,,,gibsojo02
520,John Hayden,26,BUF,C,55,2,0.04,0.04,0.07,0.03,1.53,1.18,2,2,4,2,10,0,25,3,-12,15.8,25,-9.2,-1.1,0.3,-0.7,0,,,,haydejo01
521,John Klingberg,29,DAL,D,74,14,0.08,0.55,0.64,0.19,0.46,1.88,6,39,45,14,100,36,95,3,-28,66.8,64.6,2.2,3,2.3,5.4,0,,,,klingjo01
522,John Leonard,23,SJS,LW,14,1,0.07,0.07,0.14,0.06,0,1.79,1,1,2,1,3,1,7,0,-5,4.3,5.8,-1.5,-0.2,0.1,-0.1,0,,,,leonajo01
523,John Marino,24,PIT,D,81,7,0.01,0.3,0.31,0.09,0.28,1.11,1,23,24,7,62,4,75,18,1,58.5,55.3,3.3,0.4,3.6,4,0,,,,marinjo01
524,John Moore,31,BOS,D,7,0,0,0.14,0.14,0.04,0.57,1,0,1,1,0,5,0,5,2,2,2.9,5,-2.1,-0.1,0.4,0.4,0,,,,moorejo01
525,John Tavares,31,TOR,C,79,28,0.34,0.62,0.96,0.35,0.41,3,26,47,73,27,119,48,79,0,-8,59.1,49.4,9.6,5.9,1,6.9,0,,,,tavarjo01
526,John-Jason Peterka,20,BUF,RW,2,0,0,0,0,0,0,1.5,0,0,0,0,2,0,2,0,0,1.2,1.2,0,-0.1,0,0,0,,,,peterjo01
527,Johnathan Kovacevic,24,WPG,D,4,0,0,0,0,0,0.5,1.75,0,0,0,0,1,0,0,0,1,1.9,1.4,0.5,-0.1,0.2,0.1,0,,,,kovacjo01
528,Johnny Gaudreau,28,CGY,LW,82,42,0.49,0.91,1.4,0.52,0.32,3.2,39,72,111,41,158,40,54,0,64,70.3,44.5,25.8,10.8,3.9,14.7,4,2,2,50,gaudrjo01
529,Jon Gillies,28,TOT,G,20,0,0,0.05,0.05,0.01,0,0,0,1,1,0,52,9,62,6,0,39,38.6,,0,0,1.9,0,,,,gillijo01
530,Jon Lizotte,27,MIN,D,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0.6,1.1,-0.6,0,0,0,0,,,,lizotjo01
531,Jonah Gadjovich,23,SJS,LW,43,1,0.02,0.05,0.07,0.03,1.72,0.84,1,2,3,1,9,0,18,0,-9,12.9,16.7,-3.8,-0.7,0.2,-0.4,0,,,,gadjojo01
532,Jonas Brodin,28,MIN,D,73,10,0.07,0.34,0.41,0.13,0.25,1.73,5,24,29,9,91,14,98,30,9,62,47.8,14.2,1.3,2.7,4,0,,,,brodijo01
533,Jonas Johansson,26,TOT,G,11,0,0,0,0,0,0,0,0,0,0,0,28,6,39,4,0,17.7,18.3,,0,0,0,0,,,,johanjo03
534,Jonas Røndbjerg,22,VEG,RW,30,2,0.07,0.13,0.2,0.07,0.13,1,2,4,6,2,10,0,11,1,0,9.8,9.3,0.5,-0.1,0.3,0.3,0,,,,rondbjo01
535,Jonas Siegenthaler,24,NJD,D,70,4,0.01,0.19,0.2,0.06,0.6,1.31,1,12,13,4,61,0,86,20,-5,52.2,49.7,2.5,-0.3,2.8,2.4,0,,,,siegejo01
536,Jonathan Bernier,33,NJD,G,10,0,0,0,0,0,0,0,0,0,0,0,22,1,26,8,0,17.7,16.4,,0,0,1.3,0,,,,bernijo01
537,Jonathan Dahlén,24,SJS,C,61,9,0.2,0.16,0.36,0.15,0.2,1.72,12,9,21,9,36,10,51,0,-25,31.7,33.4,-1.7,0.9,0.4,1.3,0,,,,dahlejo01
538,Jonathan Drouin,26,MTL,LW,34,7,0.18,0.41,0.59,0.21,0.68,1.82,6,13,19,7,25,5,30,1,-9,18.1,25.5,-7.4,0.9,0.4,1.3,1,1,0,100,drouijo01
539,Jonathan Huberdeau,28,FLA,LW,80,39,0.38,1.06,1.44,0.49,0.68,2.78,29,81,110,38,149,51,79,16,35,62.7,47.6,15.1,9.6,2.3,11.9,6,1,5,16.7,huberjo01
540,Jonathan Marchessault,31,VEG,C,76,26,0.39,0.47,0.87,0.35,0.47,3.3,29,34,63,25,82,21,59,1,3,61.7,44.6,17.1,5.7,1.5,7.2,7,1,6,14.3,audymjo01
541,Jonathan Quick,36,LAK,G,46,0,0,0.02,0.02,0.01,0.13,0,0,1,1,0,123,22,116,30,0,97.8,88.3,,0,0,7.5,0,,,,quickjo01
542,Jonathan Toews,33,CHI,C,71,13,0.17,0.35,0.52,0.18,0.55,1.76,12,24,36,13,61,15,73,13,-14,38.7,42.2,-3.5,1.2,1.2,2.4,7,1,6,14.3,toewsjo01
543,Jonathon Merrill,29,MIN,D,69,7,0.06,0.23,0.29,0.09,0.32,0.86,4,15,19,6,59,0,61,17,15,40.4,42.7,-2.3,0.9,2.5,3.4,0,,,,merrijo01
544,Jonny Brodzinski,28,NYR,C,22,1,0.05,0.05,0.09,0.04,0.45,1.55,1,1,2,1,5,0,7,3,1,7.6,8.4,-0.8,-0.4,0.3,0,0,,,,brodzjo01
545,Joonas Donskoi,29,SEA,RW,75,6,0.03,0.27,0.29,0.09,0.19,1.19,2,19,21,6,41,8,65,22,-10,31.5,35.5,-3.9,-0.8,1.2,0.4,2,2,0,100,donskjo01
546,Joonas Korpisalo,27,CBJ,G,22,0,0,0,0,0,0.09,0,0,0,0,0,52,9,78,16,0,33.4,47.5,,0,0,1.6,0,,,,korpijo01
547,Jordan Binnington,28,STL,G,37,0,0,0,0,0,0.38,0,0,0,0,0,119,28,112,17,0,76.8,82.1,,0,0,5.6,0,,,,binnijo01
548,Jordan Eberle,31,SEA,RW,79,17,0.27,0.29,0.56,0.22,0.18,2.08,20,22,42,17,70,18,80,0,-28,49.9,44.7,5.2,2.3,0.9,3.2,2,0,2,0,eberljo01
549,Jordan Greenway,24,MIN,LW,62,10,0.16,0.27,0.44,0.16,1.11,1.77,10,16,26,10,55,4,33,8,26,33.7,26.6,7.1,1.1,1.6,2.6,0,,,,greenjo02
550,Jordan Gross,26,COL,D,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0,0,0,0,,,,grossjo01
551,Jordan Harris,21,MTL,D,10,1,0.1,0,0.1,0.05,0.8,0.9,1,0,1,1,8,0,5,0,3,5.9,6.3,-0.4,0,0.5,0.5,0,,,,harrijo01
552,Jordan Kyrou,23,STL,C,74,27,0.36,0.65,1.01,0.37,0.27,2.54,26,46,72,27,92,24,58,0,10,47.3,50.2,-2.8,6.2,1.6,7.8,5,1,4,20,kyroujo01
553,Jordan Martinook,29,CAR,LW,59,6,0.1,0.15,0.25,0.1,0.37,1.31,6,9,15,6,24,0,25,2,1,27.8,24.4,3.4,0.2,0.8,1,0,,,,martijo01
554,Jordan Oesterle,29,DET,D,45,3,0.04,0.13,0.18,0.06,0.09,1.4,2,6,8,3,29,0,50,14,-7,29.8,37.5,-7.7,0,1.3,1.2,0,,,,oestejo01
555,Jordan Spence,20,LAK,D,24,3,0.08,0.25,0.33,0.12,0.08,1.71,2,6,8,3,20,3,18,1,0,17.3,17,0.3,0.4,1.1,1.5,0,,,,spencjo01
556,Jordan Staal,33,CAR,C,78,14,0.22,0.24,0.46,0.18,0.23,1.87,16,18,34,14,61,6,56,12,11,48.6,38.6,10,1.4,1.9,3.3,0,,,,staaljo01
557,Jordie Benn,34,MIN,D,39,2,0.03,0.18,0.21,0.06,0.26,0.95,1,7,8,2,30,0,32,3,1,21.7,23.7,-2,0.2,0.8,0.9,0,,,,bennjo01
558,Josef Kořenář,24,ARI,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,1.4,2.7,,0,0,0.2,0,,,,korenjo01
559,Joseph Cramarossa,29,MIN,C,1,0,0,1,1,0.27,2,1,0,1,1,0,1,0,1,0,0,0.7,0.5,0.2,0.1,0,0.1,0,,,,cramajo01
560,Joseph Woll,23,TOR,G,4,0,0,0,0,0,0.5,0,0,0,0,0,15,4,11,3,0,10.8,8.2,,0,0,0.7,0,,,,wolljo01
561,Josh Anderson,27,MTL,RW,69,14,0.28,0.19,0.46,0.2,0.94,2.19,18,12,30,13,54,9,71,1,-25,37.7,47.6,-9.9,1.6,0.5,2.1,0,,,,anderjo05
562,Josh Archibald,29,EDM,RW,8,0,0,0.13,0.13,0.03,0.88,0.5,0,1,1,0,2,0,4,0,-2,1.4,2.7,-1.4,-0.1,0,-0.1,0,,,,archijo01
563,Josh Bailey,32,NYI,C,74,16,0.19,0.41,0.59,0.22,0.08,1.18,14,29,43,16,65,16,62,6,-7,42.8,48.9,-6,2.2,1.5,3.7,2,0,2,0,bailejo01
564,Josh Brown,28,TOT,D,52,2,0,0.12,0.12,0.03,0.71,0.87,0,6,6,2,22,0,41,12,-7,24.9,29.7,-4.8,-0.3,1.3,1,0,,,,brownjo01
565,Josh Leivo,28,CAR,LW,7,1,0.14,0.29,0.43,0.15,0.29,1.43,1,2,3,1,5,0,4,0,1,3.3,2.3,1.1,0.2,0.1,0.3,0,,,,leivojo01
566,Josh Mahura,23,ANA,D,38,3,0.08,0.11,0.18,0.07,0.32,0.95,3,4,7,3,16,0,31,1,-14,21,22.2,-1.2,0.3,0.3,0.6,0,,,,mahurjo01
567,Josh Manson,30,TOT,D,67,6,0.09,0.15,0.24,0.09,0.97,1.37,6,10,16,6,41,0,67,15,-11,44,45.7,-1.7,0.6,2,2.6,0,,,,mansojo01
568,Josh Morrissey,26,WPG,D,79,13,0.15,0.32,0.47,0.17,0.84,2.19,12,24,36,13,106,27,90,8,-3,75,65.5,9.5,2.4,3.5,5.9,0,,,,morrijo04
569,Joshua Norris,22,OTT,C,66,25,0.53,0.3,0.83,0.37,0.24,2.61,34,19,53,24,90,36,67,6,-7,39.8,43.9,-4.1,5.4,1.4,6.8,3,1,2,33.3,norrijo01
