Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
425,Jayden Struble,22,MTL,D,56,4,0.05,0.13,0.18,0.06,1.02,0.84,3,7,10,4,34,0,38,1,-3,32.5,39.5,-7,0.2,1.4,1.6,0,,,,strubja01
426,Jayson Megna,33,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.2,0,0,0,0,,,,megnaja01
427,Jean-Gabriel Pageau,31,NYI,C,82,12,0.13,0.27,0.4,0.15,0.16,1.23,11,21,32,12,53,8,77,24,-8,33,44.8,-11.9,0.7,1.1,1.8,1,0,1,0,pageaje01
428,Jean-Luc Foudy,21,COL,C,4,1,0.25,0,0.25,0.13,0,0.5,1,0,1,1,1,0,0,0,1,1,0.2,0.8,0.1,0.1,0.2,0,,,,foudyje01
429,Jeff Carter,39,PIT,C,72,7,0.15,0.06,0.21,0.1,0.17,1.25,11,4,15,7,24,7,36,12,-7,19.9,28.6,-8.7,0,0.7,0.7,1,0,1,0,carteje01
430,Jeff Petry,36,DET,D,73,7,0.04,0.29,0.33,0.1,0.53,1.15,3,20,23,7,57,0,82,18,-7,46.1,52.3,-6.2,0.9,2.2,3.1,0,,,,petryje01
431,Jeff Skinner,31,BUF,LW/C,74,19,0.32,0.3,0.62,0.26,0.46,2.85,23,21,44,18,74,24,52,0,-2,42.4,47.4,-5,3.7,1.3,5,0,,,,skinnje01
432,Jeremy Lauzon,26,NSH,D,79,5,0.08,0.1,0.18,0.07,1.24,1.3,6,8,14,5,57,1,90,31,-3,50.5,53.2,-2.7,0.1,2.6,2.8,0,,,,lauzoje01
433,Jeremy Swayman,25,BOS,G,44,0,0,0.02,0.02,0.01,0,0.02,0,1,1,0,121,28,108,25,0,83.3,82,,0,0,9.1,0,,,,swaymje01
434,Jesper Boqvist,25,BOS,C,47,5,0.13,0.17,0.3,0.12,0.17,1.09,6,8,14,5,21,0,9,0,12,20,14.3,5.7,0.5,1,1.5,1,0,1,0,boqvije01
435,Jesper Bratt,25,NJD,W,82,31,0.33,0.68,1.01,0.37,0.15,3.02,26,54,80,29,132,48,96,6,-6,66.4,52.5,13.9,6.5,1.7,8.2,2,0,2,0,brattje01
436,Jesper Fast,32,CAR,RW,73,7,0.08,0.18,0.26,0.09,0.22,1.08,6,12,18,7,25,0,27,2,0,34.6,26,8.6,-0.2,1.2,1,0,,,,fastje01
437,Jesper Wallstedt,21,MIN,G,3,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,6.5,5.6,,0,0,0.4,0,,,,wallsje01
438,Jesperi Kotkaniemi,23,CAR,C,79,10,0.15,0.19,0.34,0.13,0.46,1.62,12,14,26,10,51,12,44,1,-4,41,37.3,3.7,0.9,1.2,2.1,0,,,,kotkaje01
439,Jesse Puljujärvi,25,PIT,RW,22,2,0.14,0.05,0.18,0.09,0.27,1.32,3,1,4,2,9,0,7,0,2,8.2,6.9,1.3,0.1,0.3,0.4,0,,,,puljuje01
440,Jesse Ylönen,24,MTL,RW,59,3,0.07,0.07,0.14,0.06,0.2,0.85,4,4,8,3,20,1,22,5,2,17.7,22.6,-5,-0.5,0.7,0.2,7,2,5,28.6,yloneje01
441,Jet Greaves,22,CBJ,G,9,0,0,0,0,0,0,0,0,0,0,0,27,3,30,7,0,16.6,21.1,,0,0,2,0,,,,greavje01
442,Jimmy Vesey,30,NYR,LW,80,11,0.16,0.16,0.33,0.13,0.25,1.45,13,12,25,10,35,2,44,7,-4,28.2,35.3,-7.1,1,1.1,2.1,0,,,,veseyji02
443,Jiri Kulich,19,BUF,C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0.2,0.4,-0.2,0,0,-0.1,0,,,,kulicji01
444,Jiří Patera,24,VEG,G,6,0,0,0,0,0,0,0,0,0,0,0,16,2,21,8,0,9.9,11.6,,0,0,0.9,0,,,,paterji01
445,Jiri Smejkal,27,OTT,F,20,1,0.05,0.05,0.1,0.04,0.2,0.5,1,1,2,1,3,1,8,0,-6,3.3,6,-2.7,-0.2,0,-0.2,0,,,,smejkji01
446,Joe Pavelski,39,DAL,C,82,25,0.33,0.49,0.82,0.31,0.24,2.37,26,38,64,25,108,40,56,0,12,50.8,41.7,9.1,5.2,1.8,7,3,0,3,0,paveljo01
447,Joe Snively,28,WSH,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.1,0.8,-0.7,-0.1,0,-0.1,0,,,,snivejo01
448,Joe Veleno,24,DET,C,80,11,0.15,0.2,0.35,0.14,0.31,1.08,12,15,27,11,49,12,58,5,-16,32.2,42.2,-10,0.8,0.6,1.4,0,,,,velenjo01
449,Joel Armia,30,MTL,RW,66,12,0.26,0.12,0.38,0.18,0.52,2.11,17,8,25,11,44,1,63,24,4,32.4,32.5,-0.1,1.3,1.3,2.5,2,0,2,0,armiajo01
450,Joel Edmundson,30,TOT,D,53,2,0.02,0.09,0.11,0.04,0.43,0.87,1,5,6,2,33,0,48,13,-2,30.7,34,-3.4,-0.4,2,1.6,0,,,,edmunjo01
451,Joel Eriksson Ek,27,MIN,C/LW,77,25,0.39,0.44,0.83,0.33,0.78,3.47,30,33,63,25,125,50,89,32,18,46.8,39.2,7.6,4.7,2.5,7.1,2,0,2,0,eriksjo02
452,Joel Farabee,23,PHI,LW,82,20,0.27,0.34,0.61,0.24,0.45,2.22,21,27,48,19,64,11,68,2,-13,53.3,42.8,10.5,3.5,1.3,4.7,0,,,,farabjo01
453,Joel Hanley,32,TOT,D,42,2,0.02,0.1,0.12,0.04,0.71,0.45,1,4,5,2,22,0,21,2,3,22.5,20.1,2.3,-0.1,1.3,1.2,0,,,,hanlejo01
454,Joel Hofer,23,STL,G,30,0,0,0.03,0.03,0.01,0.13,0.03,0,1,1,0,74,13,72,15,0,51.8,59.3,,0,0,5.6,0,,,,hoferjo01
455,Joel Kiviranta,27,COL,F,56,3,0.05,0.11,0.16,0.06,0.21,0.86,3,6,9,3,18,0,25,6,-1,18.7,17.9,0.8,-0.4,0.5,0.1,0,,,,kivirjo01
456,Joey Anderson,25,CHI,RW,55,6,0.09,0.22,0.31,0.11,0.15,1.04,5,12,17,6,30,1,32,8,5,21.6,24.2,-2.6,0.1,1.4,1.4,0,,,,anderjo08
457,Joey Daccord,27,SEA,G,50,0,0,0,0,0,0,0,0,0,0,0,124,24,116,25,0,89.7,83.8,,0,0,9.6,0,,,,daccojo01
458,John Beecher,22,BOS,C,52,5,0.13,0.06,0.19,0.09,0.46,0.73,7,3,10,5,14,0,31,11,-6,10.5,18.7,-8.2,0.1,0.4,0.5,0,,,,beechjo01
459,John Carlson,34,WSH,D,82,17,0.12,0.51,0.63,0.2,0.49,2.15,10,40,50,16,111,34,117,33,-7,62.2,66.9,-4.7,3.3,5,8.4,3,1,2,33.3,carlsjo01
460,John Gibson,30,ANA,G,46,0,0,0,0,0,0.26,0,0,0,0,0,99,23,151,46,0,74.2,93.3,,0,0,5.6,0,,,,gibsojo02
461,John Hayden,28,SEA,C,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,-1,0.2,0.6,-0.5,0,0,-0.1,0,,,,haydejo01
462,John Klingberg,31,TOR,D,14,1,0,0.36,0.36,0.1,0.57,1,0,5,5,1,19,7,19,0,-7,11,10.9,0.1,0.1,-0.1,0.1,0,,,,klingjo01
463,John Leonard,25,ARI,LW,6,1,0.17,0,0.17,0.09,0,0.83,1,0,1,1,1,0,2,0,-1,1.2,1.7,-0.5,0.1,0,0.1,0,,,,leonajo01
464,John Ludvig,23,PIT,D,33,2,0.09,0.06,0.15,0.07,1.42,0.73,3,2,5,2,12,0,31,7,-12,13.4,16.4,-3,0.3,-0.1,0.2,0,,,,ludvijo01
465,John Marino,26,NJD,D,75,8,0.05,0.28,0.33,0.11,0.55,0.76,4,20,24,8,71,0,108,31,-6,53.8,56.2,-2.4,0.9,2.7,3.7,0,,,,marinjo01
466,John St. Ivany,24,PIT,D,14,0,0,0.07,0.07,0.02,0.14,0.79,0,1,1,0,7,0,10,3,0,5,6.3,-1.3,-0.1,0.4,0.2,0,,,,stivajo01
467,John Tavares,33,TOR,C,80,26,0.36,0.45,0.81,0.32,0.38,3.49,28,35,63,25,103,39,62,0,2,63.8,46.4,17.5,5.3,1.2,6.5,0,,,,tavarjo01
468,John-Jason Peterka,22,BUF,RW,82,22,0.34,0.27,0.61,0.26,0.34,2.76,27,21,48,20,76,11,55,0,10,55.1,46.1,9,4,1.9,5.9,1,0,1,0,peterjo01
469,Johnathan Kovacevic,26,MTL,D,62,5,0.1,0.11,0.21,0.08,0.68,0.74,6,7,13,5,44,0,49,16,11,33.7,36,-2.2,0.6,2.7,3.3,0,,,,kovacjo01
470,Johnny Gaudreau,30,CBJ,LW,81,20,0.15,0.59,0.74,0.24,0.27,1.98,12,46,58,19,93,23,97,0,-27,59.4,61,-1.6,2.8,0.6,3.5,5,1,4,20,gaudrjo01
471,Jonah Gadjovich,25,FLA,LW,39,2,0.05,0.05,0.1,0.04,2.67,0.74,2,2,4,2,7,0,7,0,0,7.3,9.4,-2,-0.2,0.4,0.1,0,,,,gadjojo01
472,Jonas Brodin,30,MIN,D,62,9,0.11,0.32,0.44,0.15,0.26,1.89,7,19,26,9,69,2,77,32,22,47.1,41.4,5.7,1.5,4.6,6.1,0,,,,brodijo01
473,Jonas Johansson,28,TBL,G,26,0,0,0,0,0,0,0,0,0,0,0,76,21,83,13,0,49.9,55.3,,0,0,3.3,0,,,,johanjo03
474,Jonas Røndbjerg,24,VEG,RW,20,1,0.05,0.1,0.15,0.05,0,1.25,1,2,3,1,4,0,3,1,2,5.1,5.4,-0.3,-0.2,0.3,0.1,0,,,,rondbjo01
475,Jonas Siegenthaler,26,NJD,D,57,3,0.02,0.14,0.16,0.05,0.35,1.11,1,8,9,3,38,0,64,19,-7,37.8,40.3,-2.5,-0.4,1.7,1.3,0,,,,siegejo01
476,Jonatan Berggren,23,DET,RW,12,2,0.17,0.33,0.5,0.18,0.17,1.17,2,4,6,2,9,1,9,0,-1,4.6,5.6,-1,0.4,0.1,0.5,0,,,,berggjo02
477,Jonathan Drouin,28,COL,LW,79,20,0.24,0.47,0.71,0.25,0.35,1.61,19,36,55,20,122,49,61,0,12,57.3,44.2,13.1,3.2,1.7,4.9,1,0,1,0,drouijo01
478,Jonathan Gruden,23,PIT,C,13,1,0.08,0,0.08,0.04,0.38,0.69,1,0,1,1,1,0,5,2,-2,2.2,3.4,-1.2,-0.1,0,-0.1,0,,,,grudejo02
479,Jonathan Huberdeau,30,CGY,LW,81,17,0.15,0.49,0.64,0.21,0.6,1.77,12,39,51,17,79,32,76,0,-29,53.4,51.5,1.9,2.3,0.6,2.8,4,0,4,0,huberjo01
480,Jonathan Marchessault,33,VEG,C,82,30,0.51,0.33,0.84,0.36,0.49,3.24,42,26,68,30,101,36,67,0,-2,51.3,49.2,2.1,6.5,1.6,8.1,5,3,2,60,audymjo01
481,Jonathan Quick,38,NYR,G,27,0,0,0.04,0.04,0.01,0.3,0,0,1,1,0,99,15,69,10,0,54.8,56.1,,0,0,5,0,,,,quickjo01
482,Jonathon Merrill,31,MIN,D,65,4,0.06,0.11,0.17,0.06,0.46,0.65,4,7,11,4,31,0,35,4,0,26.5,30,-3.5,0.4,1.7,2.2,0,,,,merrijo01
483,Jonny Brodzinski,30,NYR,C,57,7,0.11,0.23,0.33,0.12,0.14,1.56,6,12,18,7,29,2,30,0,-3,22.3,20.8,1.4,0.7,0.7,1.3,0,,,,brodzjo01
484,Joona Koppanen,25,PIT,LW,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,1,0.2,-0.1,0,-0.1,0,,,,koppajo01
485,Joonas Korpisalo,29,OTT,G,55,0,0,0.02,0.02,0,0,0,0,1,1,0,153,37,168,39,0,101,103.7,,0,0,6.6,0,,,,korpijo01
486,Jordan Binnington,30,STL,G,57,1,0,0.05,0.05,0.01,0.14,0,0,3,3,1,154,31,156,30,0,100,124.4,,0,0,11.9,0,,,,binnijo01
487,Jordan Eberle,33,SEA,RW,78,16,0.22,0.35,0.56,0.21,0.22,2.15,17,26,43,16,79,23,56,1,1,49.5,36.4,13.1,2.1,2,4.1,3,1,2,33.3,eberljo01
488,Jordan Greenway,26,BUF,LW,67,11,0.15,0.27,0.42,0.16,0.96,1.6,10,17,27,10,58,3,65,21,11,35,34.6,0.4,0.6,1.7,2.3,0,,,,greenjo02
489,Jordan Harris,23,MTL,D,56,5,0.05,0.2,0.25,0.08,0.39,0.77,3,11,14,5,35,0,53,13,-5,33.1,36.2,-3.1,0.5,1.4,1.9,0,,,,harrijo01
490,Jordan Kyrou,25,STL,C,82,26,0.38,0.44,0.82,0.32,0.27,3.06,30,35,65,26,95,30,77,0,-12,59.3,50.4,8.9,5.3,1.6,6.8,5,2,3,40,kyroujo01
491,Jordan Martinook,31,CAR,LW,82,12,0.17,0.22,0.39,0.15,0.44,1.8,14,17,31,12,45,0,56,10,-1,41.1,36.7,4.4,1.1,1.5,2.6,2,1,1,50,martijo01
492,Jordan Oesterle,31,CGY,D,22,1,0,0.09,0.09,0.02,0.18,0.82,0,2,2,1,11,0,19,2,-6,11,11.6,-0.6,-0.2,0.2,0,0,,,,oestejo01
493,Jordan Spence,22,LAK,D,71,7,0.03,0.31,0.34,0.1,0.17,1.13,2,21,23,7,58,12,41,0,5,39.3,33.3,6,1.3,2.8,4.1,0,,,,spencjo01
494,Jordan Staal,35,CAR,C,80,11,0.13,0.25,0.38,0.13,0.55,1.54,10,19,29,11,42,1,73,18,-14,43.5,34.9,8.7,0.4,1.1,1.5,0,,,,staaljo01
495,Joseph Woll,25,TOR,G,25,0,0,0,0,0,0,0,0,0,0,0,74,13,72,12,0,51.9,51.8,,0,0,4.7,0,,,,wolljo01
496,Josh Anderson,29,MTL,RW,78,8,0.12,0.14,0.26,0.1,0.95,1.81,9,11,20,8,51,9,64,4,-18,36.9,48.6,-11.7,-0.5,0.6,0.2,1,0,1,0,anderjo05
497,Josh Brown,30,ARI,D,51,4,0.06,0.14,0.2,0.07,1.47,0.86,3,7,10,4,37,0,48,13,2,24.9,34.3,-9.5,0.3,1.6,1.9,0,,,,brownjo01
498,Josh Doan,21,ARI,RW,11,4,0.45,0.36,0.82,0.35,0,2.09,5,4,9,4,11,0,5,0,6,5.8,4.9,0.9,1,0.4,1.4,0,,,,doanjo01
499,Josh Mahura,25,FLA,D,30,2,0,0.3,0.3,0.08,0.67,0.83,0,9,9,2,13,0,18,3,-2,12.2,13.5,-1.3,0.4,0.7,1.1,0,,,,mahurjo01
500,Josh Manson,32,COL,D,76,9,0.11,0.22,0.33,0.12,1.14,1.62,8,17,25,9,61,0,67,17,11,54.8,48.8,6,1.5,2.9,4.4,0,,,,mansojo01
501,Josh Morrissey,28,WPG,D,81,21,0.12,0.73,0.85,0.26,0.54,2.42,10,58,68,21,132,32,66,0,34,79.8,68.7,11.1,5.2,6.3,11.5,0,,,,morrijo04
502,Joshua Norris,24,OTT,C,50,12,0.32,0.28,0.6,0.25,0.44,2.3,16,13,29,12,48,16,43,5,-6,28.2,28.1,0.1,2,0.8,2.8,2,1,1,50,norrijo01
503,Joshua Roy,20,MTL,RW,23,4,0.17,0.22,0.39,0.16,0,1.48,4,5,9,4,12,0,14,0,-2,10,11.2,-1.2,0.5,0.2,0.7,1,0,1,0,royjo01
504,Jujhar Khaira,29,MIN,LW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,-0.4,0,0,0,0,,,,khairju01
505,Julien Gauthier,26,NYI,RW,27,4,0.19,0.15,0.33,0.14,0.3,1.19,5,4,9,4,9,0,14,0,-5,7,11.6,-4.7,0.6,0.1,0.7,0,,,,gauthju01
506,Juraj Slafkovsky,19,MTL,LW,82,19,0.24,0.37,0.61,0.23,0.67,1.85,20,29,49,19,89,30,78,0,-19,54.3,51.5,2.9,2.8,0.9,3.7,4,1,3,25,slafkju01
507,Justin Bailey,28,SJS,RW,59,5,0.08,0.15,0.24,0.09,0.1,1.19,5,9,14,5,23,1,41,4,-15,19.4,27.8,-8.4,0,0.5,0.5,0,,,,baileju01
508,Justin Barron,22,MTL,D,48,6,0.15,0.13,0.27,0.11,0.33,1.25,7,6,13,5,34,3,42,8,-3,32.1,33.7,-1.5,0.9,1.4,2.3,0,,,,barroju01
509,Justin Brazeau,25,BOS,F,19,3,0.26,0.11,0.37,0.17,0.11,1.63,5,2,7,3,12,2,6,0,4,7.2,4.4,2.8,0.6,0.4,1,0,,,,brazeju01
510,Justin Danforth,30,CBJ,RW/C,71,10,0.14,0.23,0.37,0.14,0.37,1.21,10,15,25,10,45,0,71,16,-10,35.4,40.8,-5.4,0.7,0.7,1.4,0,,,,danfoju01
511,Justin Dowling,33,NJD,C,2,1,0.5,0,0.5,0.28,0,1.5,1,0,1,1,1,0,3,0,-2,0.9,1.1,-0.2,0.1,0,0.1,0,,,,dowliju01
512,Justin Faulk,31,STL,D,60,9,0.03,0.47,0.5,0.14,0.65,2.2,2,27,29,8,64,11,63,8,-2,48,53.5,-5.5,1.5,2.9,4.3,0,,,,faulkju01
513,Justin Holl,32,DET,D,38,1,0,0.13,0.13,0.04,0.58,0.37,0,5,5,1,29,0,24,3,8,18.2,24.4,-6.2,-0.2,1.7,1.5,0,,,,hollju01
514,Justin Kirkland,27,ARI,LW,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.4,0.5,-0.1,0,0,0,0,,,,kirklju01
515,Justin Schultz,33,SEA,D,70,9,0.1,0.27,0.37,0.13,0.31,1.43,7,18,25,9,43,17,50,1,-23,33.9,30.3,3.6,1.7,1.3,3.1,1,0,1,0,schulju01
516,Justin Sourdif,21,FLA,RW,3,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.2,0.8,-0.6,-0.1,0,0,0,,,,sourdju01
517,Justus Annunen,23,COL,G,14,0,0,0,0,0,0,0,0,0,0,0,51,10,30,4,0,32.4,28.5,,0,0,3.4,0,,,,annunju01
518,Juuse Saros,28,NSH,G,64,1,0,0.03,0.03,0.01,0.03,0,0,2,2,1,187,45,173,37,0,125.2,122.5,,0,0,11.1,0,,,,sarosju01
519,Juuso Pärssinen,22,NSH,C,44,5,0.18,0.09,0.27,0.12,0.27,1.23,8,4,12,5,27,5,29,1,-6,21.5,24.3,-2.8,0.2,0.5,0.6,0,,,,parssju01
520,Juuso Välimäki,25,ARI,D,68,5,0.03,0.22,0.25,0.08,0.18,1.01,2,14,16,5,64,10,49,7,12,44.2,45.6,-1.4,0.3,3.3,3.6,0,,,,valimju01
521,K'Andre Miller,24,NYR,D,80,10,0.1,0.28,0.38,0.13,0.61,1.2,8,21,29,10,82,2,91,16,5,57.9,66.1,-8.2,1.5,4.3,5.8,0,,,,milleka01
522,Kaapo Kähkönen,27,TOT,G,37,0,0,0.03,0.03,0.01,0.11,0,0,1,1,0,68,13,116,25,0,51.9,81.8,,0,0,5.9,0,,,,kahkoka01
523,Kaapo Kakko,22,NYR,RW,61,9,0.21,0.1,0.31,0.14,0.39,1.49,13,6,19,9,32,4,22,0,6,26.6,27.3,-0.7,0.8,1.2,2,0,,,,kakkoka01
524,Kaedan Korczak,23,VEG,D,26,3,0.04,0.31,0.35,0.1,0.31,1.23,1,8,9,3,23,2,10,1,12,17.5,11.5,6,0.4,1.8,2.2,0,,,,korczka01
525,Kaiden Guhle,22,MTL,D,70,8,0.09,0.23,0.31,0.11,0.8,1.36,6,15,21,7,60,1,85,18,-8,46.3,54.5,-8.2,1,2.1,3.1,0,,,,guhleka01
526,Kailer Yamamoto,25,SEA,RW,59,6,0.14,0.14,0.27,0.11,0.31,1.03,8,8,16,7,33,18,25,1,-9,19.4,17.5,1.9,0.3,0.7,1,4,3,1,75,yamamka01
527,Kale Clague,25,BUF,D,3,0,0,0.33,0.33,0.09,0.67,0.67,0,1,1,0,2,0,2,0,0,1.4,0.7,0.7,0.1,0.1,0.1,0,,,,claguka01
528,Karel Vejmelka,27,ARI,G,38,1,0,0.05,0.05,0.01,0.05,0,0,2,2,1,99,19,114,24,0,65.1,75.5,,0,0,5.4,0,,,,vejmeka01
529,Kasperi Kapanen,27,STL,RW,73,8,0.08,0.22,0.3,0.1,0.19,1.36,6,15,21,7,38,0,57,14,-5,31.5,39.9,-8.4,-0.2,1.2,1,0,,,,kapanka01
530,Keegan Kolesar,26,VEG,RW,79,7,0.1,0.13,0.23,0.09,0.62,0.92,8,10,18,7,29,1,37,1,-8,29,32.4,-3.4,0.1,0.7,0.8,0,,,,koleske01
531,Kenneth Appleby,28,NYI,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.4,0.5,,0,0,-0.1,0,,,,appleke01
532,Kent Johnson,21,CBJ,C,42,6,0.14,0.24,0.38,0.14,0.24,1.48,6,10,16,6,26,3,25,0,-2,16.8,18.5,-1.8,0.6,0.5,1.1,2,0,2,0,johnske01
533,Kevin Bahl,23,NJD,D,82,3,0.01,0.12,0.13,0.04,1,0.77,1,10,11,3,66,0,86,21,1,50,52.6,-2.7,-0.6,2.9,2.4,0,,,,bahlke01
534,Kevin Fiala,27,LAK,LW,82,28,0.35,0.54,0.89,0.34,0.76,2.74,29,43,72,28,100,40,59,0,1,57.5,37.7,19.7,5.8,1.9,7.7,3,0,3,0,fialake01
535,Kevin Hayes,31,STL,RW,79,11,0.16,0.2,0.37,0.14,0.15,1.94,13,15,28,11,47,8,39,0,0,35.3,42.1,-6.8,0.9,1.5,2.4,0,,,,hayeske01
536,Kevin Korchinski,19,CHI,D,76,5,0.07,0.13,0.2,0.07,0.26,1.22,5,10,15,5,47,9,77,0,-39,46.3,68.2,-21.9,0.1,1.5,1.6,0,,,,korchke01
537,Kevin Labanc,28,SJS,RW,46,3,0.04,0.15,0.2,0.07,0.35,1.3,2,7,9,3,13,4,36,0,-27,16.3,24.3,-8,-0.4,-0.2,-0.6,2,1,1,50,labanke01
538,Kevin Lankinen,28,NSH,G,24,0,0,0.04,0.04,0.01,0,0,0,1,1,0,69,12,56,20,0,46.7,43.4,,0,0,3.8,0,,,,lankike01
539,Kevin Rooney,30,CGY,C,33,2,0.09,0.03,0.12,0.06,0.06,0.82,3,1,4,2,11,0,30,15,-4,10.6,11.1,-0.5,-0.3,0.3,-0.1,0,,,,rooneke01
540,Kevin Shattenkirk,35,BOS,D,61,8,0.1,0.3,0.39,0.13,0.3,1.28,6,17,23,8,53,15,40,0,-2,38.4,31.2,7.2,1.7,1.9,3.6,2,1,1,50,shattke01
541,Kevin Stenlund,27,FLA,C,81,7,0.14,0.05,0.19,0.09,0.77,1,11,4,15,7,22,0,60,28,-10,22.6,26.3,-3.7,-0.3,0.9,0.6,0,,,,stenlke01
542,Kiefer Sherwood,28,NSH,RW,68,10,0.15,0.25,0.4,0.15,0.6,1.62,10,16,26,10,39,0,23,1,17,29.5,32.1,-2.6,1.3,1.5,2.8,0,,,,sherwki01
543,Kirby Dach,23,MTL,C,2,1,0,1,1,0.28,0,1.5,0,2,2,1,3,1,0,0,2,0.5,0.6,-0.1,0.1,0.1,0.2,1,0,1,0,dachki01
544,Kirill Kaprizov,26,MIN,LW,75,38,0.61,0.67,1.28,0.51,0.48,3.69,46,49,95,38,136,51,74,0,11,59.4,50.1,9.3,9.2,2.3,11.4,6,0,6,0,kapriki01
545,Kirill Marchenko,23,CBJ,RW,78,18,0.29,0.24,0.54,0.23,0.18,2.47,22,18,40,17,80,26,59,0,-5,45.1,45.4,-0.3,2.8,1.2,4,3,1,2,33.3,marchki01
546,Klim Kostin,24,TOT,C/LW,52,6,0.15,0.12,0.27,0.12,1.02,0.83,8,6,14,6,20,2,30,0,-12,16.7,24.2,-7.5,0.6,0.3,0.9,0,,,,kostikl01
547,Kole Lind,25,SEA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0,0,0,0,,,,lindko01
548,Kris Letang,36,PIT,D,82,17,0.12,0.5,0.62,0.2,0.76,2,10,39,49,16,109,9,109,22,13,76.1,71,5.1,3.5,4.9,8.4,3,1,2,33.3,letankr01
549,Kurtis MacDermid,29,TOT,D,45,1,0.04,0.02,0.07,0.03,1.62,0.36,2,1,3,1,7,0,3,0,4,5.8,7.3,-1.5,0.2,0.7,0.9,0,,,,macdeku01
550,Kyle Burroughs,28,SJS,D,73,3,0.03,0.08,0.11,0.04,0.97,1.08,2,6,8,3,42,1,96,13,-42,43.6,64.9,-21.3,-0.7,0.8,0.1,0,,,,burroky01
551,Kyle Connor,27,WPG,LW,65,26,0.52,0.42,0.94,0.4,0.09,3.4,34,26,60,26,83,29,60,0,-6,46.5,49.6,-3.1,5.6,1.2,6.8,1,0,1,0,connoky01
552,Kyle MacLean,24,NYI,F,32,4,0.13,0.16,0.28,0.11,0.34,0.81,4,5,9,4,11,0,6,0,5,9.8,9.4,0.3,0.4,0.5,0.9,0,,,,macleky01
553,Kyle Okposo,35,TOT,RW,67,9,0.18,0.15,0.33,0.14,0.51,1.7,12,10,22,9,33,7,33,8,1,29.6,30.2,-0.6,0.9,1.1,2,0,,,,okposky01
554,Kyle Palmieri,32,NYI,RW,82,23,0.37,0.29,0.66,0.28,0.32,2.66,29,23,52,22,89,35,75,5,-16,57,50.9,6.1,4.3,0.9,5.2,4,0,4,0,palmiky01
555,Landon Slaggert,21,CHI,LW,16,1,0.06,0.19,0.25,0.08,0.25,0.88,1,3,4,1,8,0,8,1,1,4.7,8.3,-3.6,0,0.3,0.3,0,,,,slaggla01
556,Lane Hutson,19,MTL,D,2,1,0,1,1,0.28,0,1.5,0,2,2,1,2,0,4,0,-2,1.6,1.6,0,0.1,-0.1,0.1,0,,,,hutsola01
557,Lars Eller,34,PIT,C,82,13,0.18,0.2,0.38,0.15,0.39,1.88,15,15,30,12,50,9,62,20,-1,35.8,37.6,-1.8,0.9,1.3,2.2,1,1,0,100,ellerla01
558,Laurent Brossoit,30,WPG,G,23,0,0,0,0,0,0.09,0,0,0,0,0,72,10,45,13,0,50.9,40.2,,0,0,5.1,0,,,,brossla01
559,Lawson Crouse,26,ARI,LW,81,18,0.28,0.23,0.52,0.22,0.44,2.11,22,18,40,17,64,14,77,20,-7,42.2,47.7,-5.5,2.6,1.3,3.8,0,,,,crousla01
560,Leo Carlsson,19,ANA,C,55,11,0.22,0.31,0.53,0.2,0.29,1.98,12,17,29,11,50,17,44,0,-11,35.3,34.4,0.9,1.2,0.7,1.9,3,2,1,66.7,carlsle01
561,Leon Draisaitl,28,EDM,C,81,39,0.51,0.8,1.31,0.49,0.94,2.68,41,63,104,40,153,57,75,5,26,78,58.7,19.3,9.4,2.6,12,2,1,1,50,draisle01
562,Liam Foudy,23,TOT,C,13,1,0,0.23,0.23,0.06,0.15,0.54,0,3,3,1,5,0,7,0,-2,5,5.9,-0.8,-0.1,0.1,0,0,,,,foudyli01
563,Liam O'Brien,29,ARI,C,75,5,0.07,0.12,0.19,0.07,2.04,0.96,5,9,14,5,27,0,30,3,0,26.1,29.1,-3,-0.2,0.8,0.6,0,,,,obrieli01
564,Liam Ohgren,20,MIN,LW,4,1,0.25,0.25,0.5,0.2,0,2,1,1,2,1,3,1,2,0,0,1.1,2,-1,0.1,0.1,0.2,0,,,,ohgreli01
565,Linus Karlsson,24,VAN,C,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.4,2,-0.7,-0.1,0,-0.1,0,,,,karlsli01
